cycle,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled,delta_line_mAcm2,m_fit,b_ox_fit,b_red_fit,is_outlier_zscore,delta_line_mAcm2_no_outliers_zscore,is_sampled
147.0,0.018229021386203692,0.18189537307554546,-0.21196571955640542,-0.2301947409426091,,,False,0.0244304934019573,0.20068427461510835,-0.22590533708594612,-0.2503358304879034,,,False
148.0,0.017945322340374797,0.17240512209094105,-0.2023219817453184,-0.2202673040856932,,,False,0.023938255525122326,0.19446870891514415,-0.21980471650547723,-0.24374297203059955,,,False
149.0,0.018082019835302637,0.1809310429645536,-0.21096417019628932,-0.22904619003159196,0.0,0.018082019835302637,True,0.02394639835302545,0.19463221195846658,-0.21991030209509388,-0.24385670044811933,0.0,0.02394639835302545,True
150.0,0.01819200172454949,0.18178635875402732,-0.21174052940128835,-0.22993253112583784,,,False,0.02382305076381433,0.1921905141424982,-0.21739397375570974,-0.24121702451952406,,,False
151.0,0.018347874820981047,0.1663936970998923,-0.19567409810233272,-0.21402197292331376,,,False,0.02357366237677533,0.1972423361976361,-0.22294287776503674,-0.24651654014181207,,,False
152.0,0.018233273852488435,0.1686421736484062,-0.19800353434840112,-0.21623680820088956,,,False,0.023224065903449137,0.19122350196920784,-0.21684065500642585,-0.240064720909875,,,False
153.0,0.017969243836973403,0.1808422377371995,-0.21088155756964494,-0.22885080140661834,,,False,0.022883227067669182,0.19527774543501533,-0.22095734194516575,-0.24384056901283493,,,False
154.0,0.018083638058240897,0.18063177658431712,-0.2104771146917972,-0.2285607527500381,,,False,0.022925400770975046,0.19244225850340024,-0.21819103115237987,-0.2411164319233549,,,False
155.0,0.017813413974221315,0.18067288220551314,-0.21076057625297456,-0.22857399022719588,,,False,0.022884189485022133,0.1908926534192617,-0.21642443405153883,-0.23930862353656096,,,False
156.0,0.018076448500417786,0.1803192255639089,-0.21003552248791957,-0.22811197098833735,,,False,0.022676299918844733,0.1834652101682768,-0.2091053703914777,-0.23178167031032243,,,False
157.0,0.01794775158849507,0.17994041317579584,-0.2098162035721453,-0.22776395516064038,,,False,0.02236792547440028,0.18520323057644023,-0.21066142553127382,-0.2330293510056741,,,False
158.0,0.018562419471297303,0.16718417400644406,-0.1959824794176535,-0.2145448988889508,,,False,0.022029068984962458,0.1889475871822404,-0.21463543890957654,-0.236664507894539,,,False
159.0,0.018324397547440058,0.1617771210168272,-0.19069657052311223,-0.2090209680705523,0.0,0.018324397547440058,True,0.02222095457512832,0.18312746723952653,-0.20861621539892505,-0.23083716997405337,0.0,0.02222095457512832,True
160.0,0.017882646763337007,0.200433664518438,-0.23094453641562734,-0.24882718317896435,,,False,0.022092515542427527,0.1828005707124947,-0.2081762392356955,-0.23026875477812303,,,False
161.0,0.018020430250029834,0.17575401611170718,-0.20530638099097037,-0.2233268112410002,,,False,0.022134760053705682,0.18593706229860263,-0.21121413256686267,-0.23334889262056835,,,False
162.0,0.01825532572025304,0.1796673788041524,-0.20905817065219895,-0.227313496372452,,,False,0.021318556858813675,0.1865158206229853,-0.21206570097051491,-0.2333842578293286,,,False
163.0,0.0197174214846641,0.22002200429645444,-0.24910727241004837,-0.2688246938947125,,,False,0.021572952064088824,0.18416313856068658,-0.2095455095713203,-0.2311184616354091,,,False
164.0,0.017499749798902065,0.19906112817758634,-0.22979963474848714,-0.2472993845473892,,,False,0.021350577622628042,0.17703154564983803,-0.20220813305751795,-0.223558710680146,,,False
165.0,0.018033041888053547,0.1828979298245608,-0.21254468477387256,-0.2305777266619261,,,False,0.02130589194235591,0.18042260687432782,-0.20556946095343637,-0.22687535289579228,,,False
166.0,0.017619737321876133,0.16332972466881449,-0.1927971597920748,-0.21041689711395092,,,False,0.021030223258145353,0.1842474597207296,-0.20953029396965556,-0.2305605172278009,,,False
167.0,0.01806504907745554,0.18203964912280646,-0.211612578822427,-0.22967762789988255,,,False,0.021200420656999674,0.17442526960257698,-0.19952341519194328,-0.22072383584894295,,,False
168.0,0.017589961746031807,0.1901024829931967,-0.22023841466999938,-0.2378283764160312,,,False,0.021126241234037446,0.17529519656283488,-0.20044559930032152,-0.22157184053435897,,,False
169.0,0.018180411619525022,0.1826430605084134,-0.21201702888590285,-0.23019744050542787,0.0,0.018180411619525022,True,0.021207390751879718,0.182549824561403,-0.20778248744969524,-0.22898987820157496,0.0,0.021207390751879718,True
170.0,0.01828633686000719,0.1702712542069455,-0.1991831914478685,-0.2174695283078757,,,False,0.02125474015514975,0.17808963802362984,-0.20343802220982754,-0.2246927623649773,,,False
171.0,0.01768161573159091,0.16767279377013916,-0.19698507458428094,-0.21466669031587185,,,False,0.0211293496586705,0.1747337364840665,-0.2000680358158603,-0.2211973854745308,,,False
172.0,0.01798425883219959,0.18033781632653,-0.20973873390077485,-0.22772299273297444,,,False,0.020640902118987975,0.17955685213032505,-0.2052917225172209,-0.22593262463620886,,,False
173.0,0.017740588134025542,0.1765317955603291,-0.20604598390495144,-0.22378657203897698,,,False,0.02050882611230459,0.17217536555674823,-0.19756287781066878,-0.21807170392297337,,,False
174.0,0.01789100023690182,0.18351828070175372,-0.21302661425022057,-0.2309176144871224,,,False,0.02058966259875883,0.17373792839240879,-0.19887397156759679,-0.21946363416635561,,,False
175.0,0.017983529441460866,0.18114969495166425,-0.21050533549971578,-0.22848886494117665,,,False,0.020796730827067678,0.1723390859291076,-0.19741217603173922,-0.2182089068588069,,,False
176.0,0.018151966575963713,0.17176151700680214,-0.20065776753114234,-0.21880973410710605,,,False,0.021125593742093357,0.17383477121374796,-0.1987893663978511,-0.21991496013994447,,,False
177.0,0.01753534762978881,0.17878252130325742,-0.20845511750539558,-0.2259904651351844,,,False,0.020993988604248726,0.1709719677765835,-0.1959817749247038,-0.21697576352895254,,,False
178.0,0.017914712016947165,0.18202403580379475,-0.21143705065373103,-0.2293517626706782,,,False,0.021147135705931464,0.1696063526673818,-0.19452777138483623,-0.2156749070907677,,,False
179.0,0.017876541952500352,0.191490635875402,-0.2212551169492709,-0.23913165890177127,0.0,0.017876541952500352,True,0.021134778962883433,0.17365288900823414,-0.19850027025028572,-0.21963504921316915,0.0,0.021134778962883433,True
180.0,0.01791367511337877,0.20858781632652976,-0.238677337074244,-0.25659101218762276,,,False,0.02080242438357799,0.17223932939491518,-0.197426339650071,-0.218228764033649,,,False
181.0,0.01802595335481566,0.18068138954529125,-0.2098997040749962,-0.22792565742981186,,,False,0.020679685210645643,0.1680904629430712,-0.19331846589575657,-0.21399815110640222,,,False
182.0,0.017594130941043062,0.19635654421768642,-0.2264636302159994,-0.24405776115704247,,,False,0.020976711087838634,0.16727471858216894,-0.19235795322969845,-0.2133346643175371,,,False
183.0,0.017927154042248566,0.18416784138918654,-0.21347105252517862,-0.23139820656742718,,,False,0.020767277296813463,0.17614902756892137,-0.20163322419201485,-0.2224005014888283,,,False
184.0,0.018366376373075533,0.1939903519513066,-0.22315996099790097,-0.2415263373709765,,,False,0.020700727218641857,0.17322949516648672,-0.19874179348227622,-0.21944252070091808,,,False
185.0,0.017904821892827327,0.18164367096312137,-0.21094770616657926,-0.2288525280594066,,,False,0.02039884988184751,0.17682875546007806,-0.20247494245051845,-0.22287379233236596,,,False
186.0,0.017683457962167387,0.17135791729323255,-0.20044320582391562,-0.218126663786083,,,False,0.0202651534520826,0.17086371643394135,-0.19625096575617557,-0.21651611920825817,,,False
187.0,0.018108217384532804,0.17005492660221927,-0.19870347728100918,-0.21681169466554198,,,False,0.020371839140708947,0.1746469215896876,-0.20014398428120206,-0.220515823421911,,,False
188.0,0.01800981083422845,0.18117329967776527,-0.21024794716276207,-0.22825775799699052,,,False,0.020307468786251337,0.17231261654135263,-0.19806540449806587,-0.2183728732843172,,,False
189.0,0.017842391366511612,0.18934369853204372,-0.21886372547787247,-0.23670611684438408,0.0,0.017842391366511612,True,0.020493881249552454,0.1695139828141775,-0.19507046541793693,-0.2155643466674894,0.0,0.020493881249552454,True
190.0,0.01837538260472621,0.17376040243465748,-0.2022540821745729,-0.22062946477929912,,,False,0.02063881434180695,0.17291515395631868,-0.19863069773854208,-0.21926951208034903,,,False
191.0,0.018472970259577587,0.15561132151808052,-0.18344710694030247,-0.20192007719988006,,,False,0.020596206112304588,0.17157429072681624,-0.19738166347665514,-0.21797786958895973,,,False
192.0,0.01828825683971841,0.17933519620479738,-0.20804427974473222,-0.22633253658445063,,,False,0.020417396885666544,0.17402142320085842,-0.19998166856364047,-0.220399065449307,,,False
193.0,0.018253536459601455,0.16514893304690265,-0.19345856790820581,-0.21171210436780727,,,False,0.0202641988948562,0.1692952835660572,-0.194957710783619,-0.2152219096784752,,,False
194.0,0.01798849429884236,0.188083898675259,-0.21729943379707573,-0.2352879280959181,,,False,0.020826911039503543,0.1613857604726092,-0.1868974698526844,-0.20772438089218795,,,False
195.0,0.017397451219119286,0.16655651485857428,-0.19564896027150513,-0.21304641149062442,,,False,0.02031494911743645,0.1648343476548506,-0.19056318963062935,-0.2108781387480658,,,False
196.0,0.018204100620599184,0.17547378338703817,-0.2041204562846543,-0.2223245569052535,,,False,0.020706805757250257,0.16683283351235142,-0.19245935479226556,-0.21316616054951582,,,False
197.0,0.0179095671709035,0.18445955316863505,-0.21363127220775852,-0.23154083937866202,,,False,0.020291500639097765,0.16542318080916482,-0.19128037518360091,-0.21157187582269868,,,False
198.0,0.017866258670485746,0.18739291263873892,-0.2167046334680014,-0.23457089213848714,,,False,0.020032153366750183,0.16959441245971998,-0.19554091010214758,-0.21557306346889776,,,False
199.0,0.016697220828261194,0.15933122019334048,-0.18889214608725668,-0.20558936691551788,0.0,0.016697220828261194,True,0.020018326790786523,0.16609471177944765,-0.191992469679018,-0.21201079646980453,0.0,0.020018326790786523,True
200.0,0.01793586235051922,0.18054258646616472,-0.20949217962084565,-0.22742804197136487,,,False,0.020186763684210546,0.16421988184747496,-0.19005557097153514,-0.21024233465574568,,,False
201.0,0.0292834400674305,0.05321589545291808,-0.06626357922564133,-0.09554701929307183,,,False,0.03258438804391933,0.03783927425707087,-0.044700415447672365,-0.0772848034915917,,,False
202.0,0.01787302288518927,0.1878845667740773,-0.21667205235906467,-0.23454507524425394,,,False,0.019204763141186326,0.15414598209810168,-0.1780169862454702,-0.19722174938665651,,,False
203.0,0.016907628783864426,0.17402096706050763,-0.20337293381836874,-0.22028056260223317,,,False,0.01891171476906553,0.15411258109559525,-0.17817217996707757,-0.1970838947361431,,,False
204.0,0.017819256352190033,0.17959967239527327,-0.2082285346466911,-0.22604779099888114,,,False,0.018932194650913003,0.1544198671679191,-0.17833654430739282,-0.19726873895830582,,,False
205.0,0.018433098965270345,0.18369028678839935,-0.21192889177714486,-0.2303619907424152,,,False,0.0194480273666309,0.15582223916935126,-0.17959081932842746,-0.19903884669505836,,,False
206.0,0.017650252507459163,0.12821437486573495,-0.15551619113911624,-0.1731664436465754,,,False,0.01907700707423321,0.15397764375223683,-0.17818210185895006,-0.19725910893318327,,,False
207.0,0.016639461133190203,0.1829649906910131,-0.21303344848878386,-0.22967290962197406,,,False,0.019565803169232593,0.15562947404224764,-0.17978438580878908,-0.19935018897802168,,,False
208.0,0.017955620040577644,0.07148622484783357,-0.09686477353010928,-0.11482039357068692,,,False,0.01902807108366153,0.15588990511994197,-0.18024668561752527,-0.1992747567011868,,,False
209.0,0.017170692443012336,0.20652149874686576,-0.23674665698514574,-0.2539173494281581,0.0,0.017170692443012336,True,0.019569496319369883,0.16095928284998143,-0.18526328082747878,-0.20483277714684867,0.0,0.019569496319369883,True
210.0,0.018707888323785726,0.1902564564983881,-0.21840761035650408,-0.2371154986802898,,,False,0.01940798054123405,0.15662676978159584,-0.18112317267332523,-0.20053115321455928,,,False
211.0,0.017131556929824626,0.16860453383458598,-0.1977186269824549,-0.21485018391227953,,,False,0.0196305630266142,0.15700134443250927,-0.18141229281677346,-0.20104285584338766,,,False
212.0,0.01848057039443854,0.18546801718582093,-0.2136376842222376,-0.23211825461667615,,,False,0.01980057028464019,0.1544421614751157,-0.17906257304230155,-0.19886314332694174,,,False
213.0,0.017786288322592214,0.15603207053347645,-0.18400257148623622,-0.20178885980882844,,,False,0.019731064054183095,0.17269887790905739,-0.19779667353623248,-0.21752773759041558,,,False
214.0,0.017354766610574113,0.22543599570354356,-0.2559492118375414,-0.2733039784481155,,,False,0.019817363196682203,0.15908282062298523,-0.18382920088582094,-0.20364656408250315,,,False
215.0,0.01681617015992365,0.16402267848191873,-0.19319680129308447,-0.21001297145300812,,,False,0.01934603150913,0.15798907984246247,-0.1828352955943422,-0.2021813271034722,,,False
216.0,0.018091216565222612,0.1714670501253127,-0.19965130228305206,-0.21774251884827467,,,False,0.01944285876118873,0.15716155889724215,-0.1819232925665225,-0.20136615132771124,,,False
217.0,0.018871152166726413,0.2205834471894011,-0.24934229537892055,-0.26821344754564697,,,False,0.01981709535028045,0.1630480426065153,-0.18778886816177848,-0.20760596351205893,,,False
218.0,0.01783060567907868,0.1870876616541346,-0.21600903558528173,-0.2338396412643604,,,False,0.019557170239288713,0.16029088936627198,-0.18534076550386602,-0.20489793574315474,,,False
219.0,0.017103261649361517,0.16875666881489432,-0.19782432883698386,-0.21492759048634538,0.0,0.017103261649361517,True,0.01987893275092492,0.15691593483709207,-0.18177617265653356,-0.20165510540745848,0.0,0.01987893275092492,True
220.0,0.017673456855233388,0.19988026136770393,-0.22921031298038558,-0.24688376983561897,,,False,0.019577780346700102,0.1548944969566764,-0.1799364743675249,-0.19951425471422501,,,False
221.0,0.017517989061343886,0.18505263587540224,-0.21421383990739362,-0.2317318289687375,,,False,0.01960159398138206,0.15502910275689127,-0.1800593630561394,-0.19966095703752146,,,False
222.0,0.017460751120062123,0.16319164303616135,-0.19172225102399298,-0.2091830021440551,,,False,0.019367228697338618,0.15650301181525156,-0.1816173462242741,-0.20098457492161273,,,False
223.0,0.01788504790428458,0.184312898675259,-0.21299755110454505,-0.23088259900882963,,,False,0.019746243216374276,0.15104708700322136,-0.17599378097003132,-0.1957400241864056,,,False
224.0,0.018067957713331,0.1744615932688859,-0.20267199309651923,-0.22073995080985023,,,False,0.01955073974101923,0.14949674901539475,-0.1744863921228061,-0.19403713186382532,,,False
225.0,0.017774869607948496,0.181563911206587,-0.21027423390539968,-0.22804910351334817,,,False,0.020139766162429906,0.15467841281775802,-0.1794839643822586,-0.19962373054468852,,,False
226.0,0.017900728764769086,0.18251612495524475,-0.21106358359219496,-0.22896431235696404,,,False,0.01976010940744724,0.15324427998567763,-0.1783212376141416,-0.19808134702158883,,,False
227.0,0.018023713873970698,0.1848438625134259,-0.21341488634764288,-0.23143860022161358,,,False,0.020412501657119025,0.15628126602219755,-0.1811894604479763,-0.20160196210509532,,,False
228.0,0.017236146838524924,0.1621597694235582,-0.19081823216944288,-0.2080543790079678,,,False,0.02001949470342529,0.1523610469029708,-0.17751048335474306,-0.19752997805816835,,,False
229.0,0.01830448954171146,0.1949268575008942,-0.2235005705930882,-0.24180506013479966,0.0,0.01830448954171146,True,0.01992421537414965,0.15668190476190416,-0.1821732420272103,-0.20209745740135995,0.0,0.01992421537414965,True
230.0,0.017904730267335023,0.1815510071607582,-0.21003854972574132,-0.22794327999307634,,,False,0.019905412552810586,0.15577802792695933,-0.1813127508139626,-0.20121816336677317,,,False
231.0,0.017207948060031064,0.16738447798066547,-0.19614842170005753,-0.2133563697600886,,,False,0.0197116723373911,0.1598066945936262,-0.18541706887042536,-0.20512874120781646,,,False
232.0,0.017792852613080334,0.17771194772645835,-0.20623547688457505,-0.2240283294976554,,,False,0.0196068290762621,0.16205565091299592,-0.1876711549081087,-0.2072779839843708,,,False
233.0,0.017947116496598692,0.1826010816326524,-0.2111509413783258,-0.2290980578749245,,,False,0.01979510543561286,0.15373853025420622,-0.17918777724641888,-0.19898288268203174,,,False
234.0,0.0179538016046068,0.1889464060150369,-0.21766402642146437,-0.23561782802607117,,,False,0.019464039267215655,0.16062633046902888,-0.1863189102301997,-0.20578294949741535,,,False
